product_code,nombre,unidad_medida,unidad_medida_desc,division,rubro,segmento,lineas_venta_2024_2026
9114979,CHOMBA SELECTA (L),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9114981,CHOMBA SELECTA (M),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115019,LP - CARTULINA+LÁMINAS BROWNIES (AGO.15),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115037,DIPTICO SELECTA MELANGE 18x26CM (SEPT15),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115059,DDN - VALIJA DE HERRAMIENTAS,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115060,DDN - VALIJA DE MAQUILLAJE ARTISTICO,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115061,DDN - SKATE,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115062,DDN -STRECH STRONG MONSTERS,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115063,DDN - HELIX HELICOPTERO,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115064,DDN - SIMON,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115066,DDN - AUTO A BATERIA MINI COOPER,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115097,CHAQUETA + PANTALÓN SELECTA (XL),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115100,CHAQUETA + PANTALÓN SELECTA (L),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115101,CHAQUETA + PANTALÓN SELECTA (M),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115118,ESPÁTULA DE GOMA SELECTA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115137,LATAS NAVIDAD 2015,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115140,PLACA REFORZADA SELECTA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115141,ESPÁTULA CON ESCALÓN SELECTA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115142,DELANTAL VIRGEN,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115145,DELANTAL CALSA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115175,DELANTAL - FORMULA 1 (DIC2015),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115186,FLYERS FANATICOS FRESCA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115187,RECETARIO LEVADURA FANATICOS FRESCA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115188,DIPTICOS FANATICOS FRESCA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115193,TRIPTICOS FANATICOS FRESCA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115194,DELANTALES FANATICOS FRESCA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115197,TARJETAS SOCIOS FANATICOS FRESCA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115199,BANNER FANATICOS DE LA FRESCA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115210,LP-DIPTICO S/RECET.PANES RUSTICOS(ENE16),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115211,LP - RECETARIO PANES RUSTICOS (ENE16),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115220,RECETARIO EPC 2016-CORE,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115231,CAJA KIT REGALO SELECTA 17X23X8.5(ENE16),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115242,RECETARIO EPC COSTOS 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115249,SUJETA VALVULA PARA DISPENSER CALSA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115264,CARPETA RECETARIO SELECTA+FICHAS(MAR16),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115265,2do KIT FICHAS RECETARIO SELECTA (MAR16),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115266,3er KIT FICHAS RECETARIO SELECTA (MAR16),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115277,LP - TRÍPTICO PAN DULCE (MAR 2016),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115278,DIPTICO SELECTA MELANGE 15x21CM (SEPT15),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115287,FLYER PANADERO PROMO LANZAMIENTO SELECTA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115290,DIPTICO FANATICOS DE LA FRESCA 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115291,TRIPTICO FANATICOS DE LA FRESCA 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115292,CATÁLOGO DE PRODUCTOS CALSA (2016),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115296,KIT REGALO SELECTA (ABRIL16),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115301,Kit Materiales Livianos Panes Especiales,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115306,Canasta Panes Especiales,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115310,Flyer Panaderías Panes Especiales,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115312,Diptico Panaderias Panes Especiales,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115315,A4 FDV Panes Especiales,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115319,Recetas Juntos Panes Especiales,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115324,BALANZA PARA DISPENSER CALSA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115330,DELANTAL MTK - 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115331,JARRO MTK - 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115332,MATE MTK - 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115333,RASPADITAS MTK BLOQUE - 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115334,FLYER MTK - 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115335,AFICHE MTK - 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115336,CHALECO MTK - M,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115337,CHALECO MTK - L,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115338,CHALECO MTK - XL,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115339,CHALECO MTK - XXL,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115352,ESPATULA VIRGEN ROJA OVA.2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115353,KIT DIA DEL AMIGO 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115356,DIPTICO DIA DEL AMIGO 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115359,CAJITA DIA DEL AMIGO 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115362,CAJA PAN DULCE DIC 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115365,LATA PAN DULCE DIC 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115368,MATES DIA DE LA MADRE 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115371,MOVIE DIA DEL AMIGO 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115377,CARPETA DIAGNOSTICO PANADERIA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115378,CONJUNTO PROM EXPO 2016(TRAJ-REM-PANT),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115391,KIT BIENVENIDA VIRGEN LIQUIDA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115443,BOLSAS PAN DULCE 2016 PACK X 100,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115447,RECETA PAN DE MOLDE CORREGIDA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115463,FLYER SELECTA FDV (JUNIO16),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115472,MATE DIA DE LA MADRE 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115481,Kit Bienvenida LAS VEGAS,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115483,EXHIBIDOR PAN DE QUESO 2015 (CON PATAS),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115487,EXHIBIDOR PAN DE QUESO 2015 (SIN PATAS),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115502,CC EXHIBIDOR MOSTRADOR - BROWNIE (JUL16),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115504,STICKER CAJA PAN DULCE (BOLSA) 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115509,Almanaque CALSA 2017,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115521,REMERA MTK - M,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115522,REMERA MTK - L,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115523,REMERA MTK - XL,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115524,REMERA MTK - XXL,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115540,FLYER VASOS COLECCIONABLES (X 100 ),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115580,KIT DIA DE LA MADRE 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115581,TRIPTICO DIA DE LA MADRE 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115583,KIT CC BROWNIE 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115584,A4 FDV CC BROWNIE 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115586,TRIPTICO PANADERIAS CC BROWNIE 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115588,RECETAS PAI CC BROWNIE 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115590,RECETAS PAPEL CC BROWNIE 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115593,FLYER CC BROWNIE 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115629,LP - TRIPTICO BROWNIES (OCT 2016),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115634,Raspadita Pegate x 60 u,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115651,Flyer Pegate a la familia x 100 u,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115652,Pelotas Pegate 2,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115654,Botineros Pegate 2,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115655,Camisetas Pegate 2,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115660,TRIPTICO COMBO FELICES FIESTAS 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115661,STICKER FELICES FIESTAS 2016,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115799,Planchita GAMA Digital,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115810,Secador GAMA Compact,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9115820,Auricular SONY Vincha,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9116034,REMERA FANATICOS TALLE L,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9116035,REMERA FANATICOS TALLE XL,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9116037,REMERA FANATICOS TALLE XXL,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9116038,REMERA FANATICOS TALLE XXXL,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9116060,KIT POP CC SNACKS SALUDABLES,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9116061,EXHIBIDOR CC SNACKS SALUDABLES,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9116062,RECETA PAI CC SNACKS SALUDABLES,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9116063,TRIPTICO PANAS CC SNACKS SALUDABLES,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9116064,FLYER PANAS CC SNACKS SALUDABLES,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9116065,DIPTICO A4 FDV CC SNACKS SALUDABLES,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9116070,Cuchillito VIRGEN,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9116099,Palito de la Selfie,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9116120,Parlante mini bluetooth,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9116130,Mangas de reposteria (Rollo x 20),None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,10
9116141,KIT FANATICOS DE LA FRESCA,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
9116199,Chaqueta MTK -XL,None,NULL,Participaciones publicitarias,Articulos promocionales,Productos promocionales,0
