codigo_cliente,codigo_zona,vendedor_codigo,dia_visita
14863,196,19,sabado
14864,196,19,sabado
14879,196,19,sabado
14893,196,19,sabado
14900,196,19,sabado
14901,196,19,sabado
15299,196,19,sabado
15305,196,19,sabado
16010,196,19,sabado
15780,196,19,sabado
15801,196,19,sabado
16566,196,19,sabado
16614,196,19,sabado
16639,196,19,sabado
16487,196,19,sabado
16680,196,19,sabado
16697,196,19,sabado
16690,196,19,sabado
16716,196,19,sabado
16718,196,19,sabado
17389,196,19,sabado
16720,196,19,sabado
16724,196,19,sabado
17066,196,19,sabado
17034,196,19,sabado
14924,196,19,sabado
15635,196,19,sabado
16185,196,19,sabado
13426,196,19,sabado
17044,196,19,sabado
17051,196,19,sabado
17052,196,19,sabado
17059,196,19,sabado
17117,196,19,sabado
16935,196,19,sabado
16954,196,19,sabado
17113,196,19,sabado
17114,196,19,sabado
17163,196,19,sabado
17165,196,19,sabado
17175,196,19,sabado
17184,196,19,sabado
17164,196,19,sabado
17166,196,19,sabado
17168,196,19,sabado
17170,196,19,sabado
17187,196,19,sabado
17188,196,19,sabado
17205,196,19,sabado
17207,196,19,sabado
17208,196,19,sabado
17195,196,19,sabado
17211,196,19,sabado
17221,196,19,sabado
17222,196,19,sabado
17224,196,19,sabado
17327,196,19,sabado
16229,196,19,sabado
16232,196,19,sabado
16237,196,19,sabado
16256,196,19,sabado
17340,196,19,sabado
17332,196,19,sabado
17336,196,19,sabado
17346,196,19,sabado
17363,196,19,sabado
17366,196,19,sabado
17384,196,19,sabado
17390,196,19,sabado
17398,196,19,sabado
17399,196,19,sabado
17400,196,19,sabado
14691,196,19,sabado
14700,196,19,sabado
17005,196,19,sabado
17016,196,19,sabado
17080,196,19,sabado
17089,196,19,sabado
17411,196,19,sabado
17525,196,19,sabado
17421,196,19,sabado
17422,196,19,sabado
17430,196,19,sabado
17452,196,19,sabado
17453,196,19,sabado
17457,196,19,sabado
17458,196,19,sabado
17464,196,19,sabado
17465,196,19,sabado
17459,196,19,sabado
17462,196,19,sabado
17463,196,19,sabado
17579,196,19,sabado
17603,196,19,sabado
16603,196,19,sabado
16478,196,19,sabado
16578,196,19,sabado
16479,196,19,sabado
17161,196,19,sabado
17197,196,19,sabado
17198,196,19,sabado
17200,196,19,sabado
17201,196,19,sabado
17468,196,19,sabado
17687,196,19,sabado
16777,196,19,sabado
16879,196,19,sabado
16892,196,19,sabado
16909,196,19,sabado
17697,196,19,sabado
17719,196,19,sabado
17709,196,19,sabado
17754,196,19,sabado
17756,196,19,sabado
17761,196,19,sabado
17769,196,19,sabado
17777,196,19,sabado
17781,196,19,sabado
17782,196,19,sabado
16927,196,19,sabado
16960,196,19,sabado
16966,196,19,sabado
16978,196,19,sabado
16981,196,19,sabado
16988,196,19,sabado
16998,196,19,sabado
17612,196,19,sabado
17613,196,19,sabado
17586,196,19,sabado
17631,196,19,sabado
17636,196,19,sabado
17640,196,19,sabado
17818,196,19,sabado
17821,196,19,sabado
17822,196,19,sabado
17073,196,19,sabado
17083,196,19,sabado
17088,196,19,sabado
17090,196,19,sabado
17634,196,19,sabado
17844,196,19,sabado
16449,196,19,sabado
16649,196,19,sabado
16551,196,19,sabado
15048,196,19,sabado
15058,196,19,sabado
15064,196,19,sabado
16270,196,19,sabado
16277,196,19,sabado
16279,196,19,sabado
16445,196,19,sabado
16374,196,19,sabado
16373,196,19,sabado
16375,196,19,sabado
16379,196,19,sabado
16429,196,19,sabado
16398,196,19,sabado
16399,196,19,sabado
17105,196,19,sabado
17107,196,19,sabado
17130,196,19,sabado
17138,196,19,sabado
17182,196,19,sabado
15052,196,19,sabado
15059,196,19,sabado
15060,196,19,sabado
16964,196,19,sabado
16968,196,19,sabado
16584,196,19,sabado
16485,196,19,sabado
16866,196,19,sabado
17508,196,19,sabado
17402,196,19,sabado
15937,196,19,sabado
17526,196,19,sabado
16594,196,19,sabado
16595,196,19,sabado
16209,196,19,sabado
16213,196,19,sabado
16215,196,19,sabado
16218,196,19,sabado
16260,196,19,sabado
16991,196,19,sabado
16992,196,19,sabado
17006,196,19,sabado
16484,196,19,sabado
16585,196,19,sabado
16292,196,19,sabado
16304,196,19,sabado
16306,196,19,sabado
16222,196,19,sabado
15133,196,19,sabado
16203,196,19,sabado
15121,196,19,sabado
15161,196,19,sabado
15212,196,19,sabado
16293,196,19,sabado
16321,196,19,sabado
16301,196,19,sabado
16308,196,19,sabado
16349,196,19,sabado
16350,196,19,sabado
16351,196,19,sabado
16312,196,19,sabado
16314,196,19,sabado
16354,196,19,sabado
16355,196,19,sabado
5021,196,19,sabado
5712,196,19,sabado
15671,196,19,sabado
16552,196,19,sabado
17056,196,19,sabado
16571,196,19,sabado
16486,196,19,sabado
14999,196,19,sabado
16596,196,19,sabado
15041,196,19,sabado
15218,196,19,sabado
15033,196,19,sabado
15216,196,19,sabado
15027,196,19,sabado
14974,196,19,sabado
15077,196,19,sabado
15072,196,19,sabado
15079,196,19,sabado
14882,196,19,sabado
14910,196,19,sabado
32067,196,19,sabado
32600,196,19,sabado
17213,196,19,sabado
17146,196,19,sabado
17153,196,19,sabado
17349,196,19,sabado
17378,196,19,sabado
17380,196,19,sabado
17381,196,19,sabado
17350,196,19,sabado
17074,196,19,sabado
17076,196,19,sabado
17094,196,19,sabado
17096,196,19,sabado
15261,196,19,sabado
15262,196,19,sabado
15266,196,19,sabado
16884,196,19,sabado
16556,196,19,sabado
16615,196,19,sabado
16670,196,19,sabado
16671,196,19,sabado
16707,196,19,sabado
16855,196,19,sabado
16683,196,19,sabado
16689,196,19,sabado
16471,196,19,sabado
16560,196,19,sabado
16576,196,19,sabado
16632,196,19,sabado
16661,196,19,sabado
17516,196,19,sabado
17436,196,19,sabado
16151,196,19,sabado
16599,196,19,sabado
16492,196,19,sabado
16598,196,19,sabado
16620,196,19,sabado
16390,196,19,sabado
15848,196,19,sabado
17520,196,19,sabado
16719,196,19,sabado
17431,196,19,sabado
17437,196,19,sabado
17444,196,19,sabado
17445,196,19,sabado
17448,196,19,sabado
17571,196,19,sabado
17439,196,19,sabado
17440,196,19,sabado
17737,196,19,sabado
17562,196,19,sabado
17565,196,19,sabado
16929,196,19,sabado
16932,196,19,sabado
16995,196,19,sabado
16974,196,19,sabado
16916,196,19,sabado
16918,196,19,sabado
16920,196,19,sabado
17012,196,19,sabado
17025,196,19,sabado
17101,196,19,sabado
17644,196,19,sabado
17676,196,19,sabado
17692,196,19,sabado
17731,196,19,sabado
17682,196,19,sabado
17683,196,19,sabado
17746,196,19,sabado
17747,196,19,sabado
17654,196,19,sabado
17667,196,19,sabado
17672,196,19,sabado
17728,196,19,sabado
17806,196,19,sabado
17824,196,19,sabado
17950,196,19,sabado
19560,196,19,sabado
10979,201,20,lunes
10617,201,20,lunes
32,201,20,lunes
14432,201,20,lunes
13999,201,20,lunes
6162,201,20,lunes
15163,201,20,lunes
15045,201,20,lunes
19482,201,20,lunes
21057,201,20,lunes
11672,202,20,martes
10939,202,20,martes
10017,202,20,martes
12258,202,20,martes
14597,202,20,martes
14319,202,20,martes
14441,202,20,martes
14442,202,20,martes
12883,202,20,martes
14085,202,20,martes
17601,202,20,martes
17156,202,20,martes
17976,202,20,martes
15090,202,20,martes
30635,202,20,martes
21156,203,20,miercoles
16731,203,20,miercoles
19642,203,20,miercoles
24510,203,20,miercoles
21147,203,20,miercoles
21148,203,20,miercoles
21149,203,20,miercoles
21150,203,20,miercoles
22170,203,20,miercoles
22140,203,20,miercoles
21145,203,20,miercoles
21146,203,20,miercoles
1955,204,20,jueves
6156,204,20,jueves
24504,204,20,jueves
21599,204,20,jueves
16742,204,20,jueves
19403,204,20,jueves
19350,204,20,jueves
19515,204,20,jueves
19597,204,20,jueves
19599,204,20,jueves
25357,204,20,jueves
25151,204,20,jueves
22663,204,20,jueves
22157,204,20,jueves
19484,205,20,viernes
19490,205,20,viernes
23640,205,20,viernes
5479,205,20,viernes
19166,205,20,viernes
19174,205,20,viernes
19452,205,20,viernes
19180,205,20,viernes
19520,205,20,viernes
16735,205,20,viernes
32323,205,20,viernes
19559,205,20,viernes
19487,205,20,viernes
25323,205,20,viernes
21003,205,20,viernes
22153,205,20,viernes
22155,205,20,viernes
14831,206,20,sabado
16641,206,20,sabado
5203,206,20,sabado
17826,206,20,sabado
6189,206,20,sabado
24754,206,20,sabado
15967,206,20,sabado
5632,206,20,sabado
32319,206,20,sabado
17673,206,20,sabado
11862,211,21,lunes
11762,211,21,lunes
14477,211,21,lunes
12969,211,21,lunes
13094,211,21,lunes
16271,211,21,lunes
13802,211,21,lunes
17785,211,21,lunes
15062,211,21,lunes
19219,211,21,lunes
19690,211,21,lunes
21010,211,21,lunes
385,211,21,lunes
23655,211,21,lunes
16296,211,21,lunes
14902,211,21,lunes
30853,211,21,lunes
22178,211,21,lunes
11111,212,21,martes
12167,212,21,martes
13123,212,21,martes
11406,212,21,martes
12235,212,21,martes
13025,212,21,martes
14668,212,21,martes
14067,212,21,martes
13994,212,21,martes
5637,212,21,martes
17379,212,21,martes
19668,212,21,martes
17593,212,21,martes
13505,213,21,miercoles
15641,213,21,miercoles
13356,213,21,miercoles
13411,213,21,miercoles
18184,213,21,miercoles
18199,213,21,miercoles
18627,213,21,miercoles
19441,213,21,miercoles
20507,213,21,miercoles
16993,213,21,miercoles
19416,213,21,miercoles
22156,213,21,miercoles
22666,213,21,miercoles
22158,213,21,miercoles
22159,213,21,miercoles
22161,213,21,miercoles
22164,213,21,miercoles
22176,213,21,miercoles
21054,213,21,miercoles
21175,213,21,miercoles
15782,214,21,jueves
16252,214,21,jueves
5240,214,21,jueves
20563,214,21,jueves
18380,214,21,jueves
23568,214,21,jueves
23571,214,21,jueves
32314,214,21,jueves
32903,214,21,jueves
17696,214,21,jueves
17990,214,21,jueves
19541,214,21,jueves
21025,214,21,jueves
22162,214,21,jueves
22166,214,21,jueves
22147,214,21,jueves
22149,214,21,jueves
13116,215,21,viernes
10283,215,21,viernes
10222,215,21,viernes
14793,215,21,viernes
13200,215,21,viernes
17079,215,21,viernes
19000,215,21,viernes
15933,215,21,viernes
21171,215,21,viernes
15070,215,21,viernes
231,215,21,viernes
334,215,21,viernes
19557,215,21,viernes
378,215,21,viernes
22701,215,21,viernes
14938,216,21,sabado
5235,216,21,sabado
16201,216,21,sabado
6053,216,21,sabado
6153,216,21,sabado
19774,216,21,sabado
15147,216,21,sabado
23699,216,21,sabado
21030,216,21,sabado
22167,216,21,sabado
21060,216,21,sabado
22141,216,21,sabado
12483,221,22,lunes
12489,221,22,lunes
10559,221,22,lunes
15650,221,22,lunes
14189,221,22,lunes
13345,221,22,lunes
17932,221,22,lunes
13895,221,22,lunes
16605,221,22,lunes
22142,221,22,lunes
21141,221,22,lunes
21144,221,22,lunes
21176,221,22,lunes
21177,221,22,lunes
12586,222,22,martes
10763,222,22,martes
12305,222,22,martes
13048,222,22,martes
17192,222,22,martes
13263,222,22,martes
15063,222,22,martes
15096,222,22,martes
18298,222,22,martes
24821,222,22,martes
22173,222,22,martes
22179,222,22,martes
22148,222,22,martes
22150,222,22,martes
22151,222,22,martes
21056,222,22,martes
21142,222,22,martes
21143,222,22,martes
12697,223,22,miercoles
10054,223,22,miercoles
12255,223,22,miercoles
12529,223,22,miercoles
14661,223,22,miercoles
14664,223,22,miercoles
18120,223,22,miercoles
15884,223,22,miercoles
17527,223,22,miercoles
19241,223,22,miercoles
26301,223,22,miercoles
24509,223,22,miercoles
19266,223,22,miercoles
14854,224,22,jueves
15296,224,22,jueves
15828,224,22,jueves
18061,224,22,jueves
5070,224,22,jueves
16726,224,22,jueves
15101,224,22,jueves
30435,224,22,jueves
30698,224,22,jueves
30918,224,22,jueves
14731,224,22,jueves
19083,224,22,jueves
19815,224,22,jueves
19776,224,22,jueves
25765,224,22,jueves
21023,224,22,jueves
22177,224,22,jueves
21627,224,22,jueves
22144,224,22,jueves
22145,224,22,jueves
17070,225,22,viernes
17925,225,22,viernes
1957,225,22,viernes
1958,225,22,viernes
17971,225,22,viernes
19249,225,22,viernes
25762,225,22,viernes
22700,225,22,viernes
21163,225,22,viernes
15076,225,22,viernes
14741,225,22,viernes
18652,225,22,viernes
22143,225,22,viernes
14884,226,22,sabado
16774,226,22,sabado
17015,226,22,sabado
14399,226,22,sabado
18046,226,22,sabado
19230,226,22,sabado
19232,226,22,sabado
22163,226,22,sabado
22175,226,22,sabado
21153,226,22,sabado
22165,226,22,sabado
22152,226,22,sabado
15400,311,31,lunes
15426,311,31,lunes
15439,311,31,lunes
15441,311,31,lunes
15417,311,31,lunes
15605,311,31,lunes
15520,311,31,lunes
15503,311,31,lunes
15505,311,31,lunes
15508,311,31,lunes
15511,311,31,lunes
15512,311,31,lunes
15513,311,31,lunes
15514,311,31,lunes
15526,311,31,lunes
15527,311,31,lunes
15538,311,31,lunes
15540,311,31,lunes
15541,311,31,lunes
15543,311,31,lunes
15544,311,31,lunes
15548,311,31,lunes
15550,311,31,lunes
15521,311,31,lunes
15522,311,31,lunes
15567,311,31,lunes
15565,311,31,lunes
15528,311,31,lunes
15531,311,31,lunes
15532,311,31,lunes
15616,311,31,lunes
15595,311,31,lunes
15568,311,31,lunes
15534,311,31,lunes
15537,311,31,lunes
15600,311,31,lunes
15569,311,31,lunes
15571,311,31,lunes
15573,311,31,lunes
15577,311,31,lunes
15578,311,31,lunes
15582,311,31,lunes
15591,311,31,lunes
15557,311,31,lunes
15558,311,31,lunes
15559,311,31,lunes
15584,311,31,lunes
15445,311,31,lunes
15561,311,31,lunes
15434,311,31,lunes
15402,312,31,martes
15424,312,31,martes
15412,312,31,martes
15416,312,31,martes
15407,312,31,martes
15447,312,31,martes
15500,312,31,martes
15504,312,31,martes
15506,312,31,martes
15507,312,31,martes
15515,312,31,martes
15516,312,31,martes
15547,312,31,martes
15552,312,31,martes
15586,312,31,martes
15566,312,31,martes
15602,312,31,martes
15533,312,31,martes
15610,312,31,martes
15597,312,31,martes
15601,312,31,martes
15574,312,31,martes
15575,312,31,martes
15583,312,31,martes
15618,313,31,miercoles
15401,313,31,miercoles
15404,313,31,miercoles
15405,313,31,miercoles
15425,313,31,miercoles
15428,313,31,miercoles
15438,313,31,miercoles
15422,313,31,miercoles
15423,313,31,miercoles
15430,313,31,miercoles
15413,313,31,miercoles
15415,313,31,miercoles
15431,313,31,miercoles
15427,313,31,miercoles
15432,313,31,miercoles
15523,313,31,miercoles
15524,313,31,miercoles
15539,313,31,miercoles
15542,313,31,miercoles
15564,313,31,miercoles
15608,313,31,miercoles
15433,313,31,miercoles
15596,313,31,miercoles
15572,313,31,miercoles
15579,313,31,miercoles
15581,313,31,miercoles
15590,313,31,miercoles
15444,313,31,miercoles
15406,314,31,jueves
15414,314,31,jueves
15501,314,31,jueves
15525,314,31,jueves
15517,314,31,jueves
15519,314,31,jueves
15551,314,31,jueves
15563,314,31,jueves
15587,314,31,jueves
15604,314,31,jueves
15440,314,31,jueves
16442,314,31,jueves
15530,314,31,jueves
15609,314,31,jueves
15611,314,31,jueves
15612,314,31,jueves
15535,314,31,jueves
15598,314,31,jueves
15570,314,31,jueves
15589,314,31,jueves
15585,314,31,jueves
15553,314,31,jueves
15614,314,31,jueves
15409,314,31,jueves
15403,315,31,viernes
15420,315,31,viernes
15418,315,31,viernes
15509,315,31,viernes
15545,315,31,viernes
15546,315,31,viernes
15549,315,31,viernes
15603,315,31,viernes
15536,315,31,viernes
15599,315,31,viernes
15576,315,31,viernes
15593,315,31,viernes
15554,315,31,viernes
15555,315,31,viernes
15560,315,31,viernes
15613,315,31,viernes
15410,315,31,viernes
15411,315,31,viernes
15607,316,31,sabado
15429,316,31,sabado
15443,316,31,sabado
15502,316,31,sabado
15510,316,31,sabado
15518,316,31,sabado
15562,316,31,sabado
15594,316,31,sabado
15580,316,31,sabado
15588,316,31,sabado
15556,316,31,sabado
15592,316,31,sabado
