product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja,es_pesable,sku_origen,nota_sku
MED-RIC-20014,Medallon Carne Riccisima 9x12 de 65g,63700,120,1,unidad,unidad,Congelados,Medallones,RICCISIMA,Caja,Medallon Carne Riccisima 9x12 de 65g|RICCISIMA|Medallones,0.55,0.0,"Medallón congelado, Medallon Carne Riccisima 9x12 de 65g, marca RICCISIMA, 65g.",,true,false,Productos | General,false,,generado_sin_codigo_excel
MED-MED-654,Riccisimas 30X4 Medallon en cajita (120 un.),62900,120,1,unidad,unidad,Congelados,Medallones,RICCISIMA,Caja,Riccisimas 30X4 Medallon en cajita (120 un.)|RICCISIMA|Medallones,0.55,0.0,"Medallón congelado, Riccisimas 30X4 Medallon en cajita (120 un.), marca RICCISIMA.",,true,false,Productos | General,false,MED-MED-654,
MED-MED-655,Riccisimas 42X2 Medallon en flow pack,27300,120,1,unidad,unidad,Congelados,Medallones,RICCISIMA,Pack,Riccisimas 42X2 Medallon en flow pack|RICCISIMA|Medallones|Riccisimas 42X2 Medallon en flow,0.55,0.0,"Medallón congelado, Riccisimas 42X2 Medallon en flow pack, marca RICCISIMA.",,true,false,Productos | General,false,MED-MED-655,
MED-MED-540,Tradicional Medallon de Carne Vacuna 20x2 x110grs,28460,120,1,unidad,unidad,Congelados,Medallones,RICCISIMA,Caja,Tradicional Medallon de Carne Vacuna 20x2 x110grs|RICCISIMA|Medallones,0.55,0.0,"Medallón congelado, Tradicional Medallon de Carne Vacuna 20x2 x110grs, marca RICCISIMA, 110g.",,true,false,Productos | General,false,MED-MED-540,
MED-MED-659,Tradicional Medallon de Carne Vacuna 42x2 (55g),26270,120,1,unidad,unidad,Congelados,Medallones,RICCISIMA,Caja,Tradicional Medallon de Carne Vacuna 42x2 (55g)|RICCISIMA|Medallones,0.55,0.0,"Medallón congelado, Tradicional Medallon de Carne Vacuna 42x2 (55g), marca RICCISIMA, 55g.",,true,false,Productos | General,false,MED-MED-659,
REB-SJO-20015,Caja de Milanesa San Jose x30 paquetes SURTIDAS de 6u c/u,75700,120,180,unidad,unidad,Congelados,Rebozados,SAN JOSE,Caja,Caja de Milanesa San Jose x30 paquetes SURTIDAS de 6u c/u|SAN JOSE|Rebozados|de Milanesa San Jose x30 paquetes SURTIDAS de 6u c/u|caja|bulto|caja x180,0.55,0.0,"Rebozado congelado, Caja de Milanesa San Jose x30 paquetes SURTIDAS de 6u c/u, marca SAN JOSE, x180 unidades.",,true,false,Productos | General,false,,generado_sin_codigo_excel
REB-SJO-20016,Milanesa de Soja Surtida de 300g x 6u,2900,120,6,unidad,unidad,Congelados,Rebozados,SAN JOSE,Caja,Milanesa de Soja Surtida de 300g x 6u|SAN JOSE|Rebozados|Milanesa de Soja Surtida de 300g|caja|bulto|caja x6,0.55,0.0,"Rebozado congelado, Milanesa de Soja Surtida de 300g x 6u, marca SAN JOSE, 300g, x6 unidades.",,true,false,Productos | General,false,,generado_sin_codigo_excel
PAN-SOL-01808,Churro Relleno Caja x120u. sol de galicia,95300,120,120,unidad,unidad,Panificados,Panificados Pasteleria,SOL DE GALICIA,Caja,Churro Relleno Caja x120u. sol de galicia|SOL DE GALICIA|Panificados Pasteleria|Churro Relleno . sol de galicia|caja|bulto|caja x120,0.62,0.0,"Pastelería congelada, Churro Relleno Caja x120u. sol de galicia, marca SOL DE GALICIA, x120 unidades.",,true,false,Productos | General,false,-PAN-01808,sanitizado_desde:-PAN-01808
PAN-SOL-01876,Croissant XXL x 36u de 100g,42500,120,36,unidad,unidad,Panificados,Panificados Pasteleria,SOL DE GALICIA,Caja,Croissant XXL x 36u de 100g|SOL DE GALICIA|Panificados Pasteleria|Croissant XXL de 100g|caja|bulto|caja x36,0.62,0.0,"Pastelería congelada, Croissant XXL x 36u de 100g, marca SOL DE GALICIA, 100g, x36 unidades.",,true,false,Productos | General,false,PAN-SOL-01876,
PAN-PAN-01720,Donas Clasicas x48u,30900,120,48,unidad,unidad,Panificados,Panificados Pasteleria,SOL DE GALICIA,Caja,Donas Clasicas x48u|SOL DE GALICIA|Panificados Pasteleria|Donas Clasicas|caja|bulto|caja x48,0.62,0.0,"Pastelería congelada, Donas Clasicas x48u, marca SOL DE GALICIA, x48 unidades.",,true,false,Productos | General,false,PAN-PAN-01720,
PAN-PAN-01211,Donas Rellenas Bañada con Chocolate x48u.,51800,120,48,unidad,unidad,Panificados,Panificados Pasteleria,SOL DE GALICIA,Caja,Donas Rellenas Bañada con Chocolate x48u.|SOL DE GALICIA|Panificados Pasteleria|Donas Rellenas Bañada con Chocolate .|caja|bulto|caja x48,0.62,0.0,"Pastelería congelada, Donas Rellenas Bañada con Chocolate x48u, marca SOL DE GALICIA, x48 unidades.",,true,false,Productos | General,false,PAN-PAN-01211,
PAN-PAN-01714,Donas Rellenas con Baño Repostería Rosa x48u.,51800,120,48,unidad,unidad,Panificados,Panificados Pasteleria,SOL DE GALICIA,Caja,Donas Rellenas con Baño Repostería Rosa x48u.|SOL DE GALICIA|Panificados Pasteleria|Donas Rellenas con Baño Repostería Rosa .|caja|bulto|caja x48,0.62,0.0,"Pastelería congelada, Donas Rellenas con Baño Repostería Rosa x48u, marca SOL DE GALICIA, x48 unidades.",,true,false,Productos | General,false,PAN-PAN-01714,
PAN-PAN-01719,Donas Rellenas con Dulce de Leche 48u.,47000,120,48,unidad,unidad,Panificados,Panificados Pasteleria,SOL DE GALICIA,Caja,Donas Rellenas con Dulce de Leche 48u.|SOL DE GALICIA|Panificados Pasteleria|caja|bulto|caja x48,0.62,0.0,"Pastelería congelada, Donas Rellenas con Dulce de Leche 48u, marca SOL DE GALICIA, x48 unidades.",,true,false,Productos | General,false,PAN-PAN-01719,
PAN-SOL-01959,Mini Dona Rosa cong x 108u,76900,120,108,unidad,unidad,Panificados,Panificados Pasteleria,SOL DE GALICIA,Caja,Mini Dona Rosa cong x 108u|SOL DE GALICIA|Panificados Pasteleria|Mini Dona Rosa cong|caja|bulto|caja x108,0.62,0.0,"Pastelería congelada, Mini Dona Rosa cong x 108u, marca SOL DE GALICIA, x108 unidades.",,true,false,Productos | General,false,PAN-SOL-01959,
PAN-SOL-01968,Pan de Chocolate x 48u,35300,120,48,unidad,unidad,Panificados,Panificados Pasteleria,SOL DE GALICIA,Caja,Pan de Chocolate x 48u|SOL DE GALICIA|Panificados Pasteleria|Pan de Chocolate|caja|bulto|caja x48,0.62,0.0,"Pan congelado, Pan de Chocolate x 48u, marca SOL DE GALICIA, x48 unidades.",,true,false,Productos | General,false,PAN-SOL-01968,
HAM-TEX-01953,Bife de Lomo XL de 130g x 50u,52900,120,50,unidad,unidad,Congelados,Hamburguesas,TEX,Caja,Bife de Lomo XL de 130g x 50u|TEX|Hamburguesas|Bife de Lomo XL de 130g|caja|bulto|caja x50,0.55,0.0,"Hamburguesa congelada, Bife de Lomo XL de 130g x 50u, marca TEX, 130g, x50 unidades.",,true,false,Productos | General,false,HAM-TEX-01953,
