product_code,nombre_almaro,nombre_gev,en_gonzales,umv_tipo_actual,umv_tipo_propuesto,unidad_minima_de_venta_actual,unidad_minima_de_venta_propuesta,unidades_por_display_actual,unidades_por_display_propuesto,displays_por_bulto_actual,displays_por_bulto_propuesto,unidades_por_bulto_actual,unidades_por_bulto_propuesto,patron,factor_a,factor_b,contenido,match_nombre,regla,fuente,confianza,accion,notas
10572,M.PLUS MENTA12X12UN,M.PLUS MENTA12X12UN,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,12UN,12X12UN,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10579,PALITO CINDOR 30X60,PALITO CINDOR 30X60,false,unidad,unidad,unidades,UNIDAD,,,,,1,30,2_factores,30,,60,30X60,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10580,COFLER FRUTILLA 22X6,COFLER FRUTILLA 22X6,false,unidad,unidad,unidades,UNIDAD,,,,,1,22,2_factores,22,,6,22X6,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10585,ATUN EN ACEITE L.C 4X12X120 G,ATUN EN ACEITE L.C 4X12X120 G,false,unidad,unidad,unidades,UNIDAD,,12,,4,1,48,3_factores,4,12,120G,4X12X120G,3f_keyword_unidad:aceite,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
10586,ATUN AL NATURAL L.C 4X12X120 G,ATUN AL NATURAL L.C 4X12X120 G,false,unidad,unidad,unidades,UNIDAD,,12,,4,1,48,3_factores,4,12,120G,4X12X120G,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
10632,GAR.MANI MAXI ARCOR 30X100G,GAR.MANI MAXI ARCOR 30X100G,false,unidad,unidad,unidades,UNIDAD,,,,,1,30,2_factores,30,,100G,30X100G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10634,GAR.MANI CH.BCO 30X1,GAR.MANI CH.BCO 30X1,false,unidad,unidad,unidades,UNIDAD,,,,,1,30,2_factores,30,,1,30X1,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10657,CHUP.MR P.CALAV.12X5,CHUP.MR P.CALAV.12X5,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,5,12X5,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10661,P.DULCE VENEC. 12X50,P.DULCE VENEC. 12X50,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,50,12X50,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10662,P.DULCE MADRIL. 12X5,P.DULCE MADRIL. 12X5,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,5,12X5,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10666,PAN DULCE AGUILA 12X500G,PAN DULCE AGUILA 12X500G,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,500G,12X500G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10691,MENTA CRISTAL6X900G-,MENTA CRISTAL6X900G-,false,unidad,unidad,unidades,UNIDAD,,,,,1,6,2_factores,6,,900G,6X900G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10718,BOB LECH.LT DI12X30,BOB LECH.LT DI12X30,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,30,12X30,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10731,SER TOSTADAS 18X200G,SER TOSTADAS 18X200G,false,unidad,unidad,unidades,UNIDAD,,,,,1,18,2_factores,18,,200G,18X200G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10736,BUT.TOF.AGUILA 6X959,BUT.TOF.AGUILA 6X959,false,unidad,unidad,unidades,UNIDAD,,,,,1,6,2_factores,6,,959,6X959,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10771,TAB CH BC/GALLET COF 4X16X100G,TAB CH BC/GALLET COF 4X16X100G,false,unidad,unidad,unidades,UNIDAD,,16,,4,1,64,3_factores,4,16,100G,4X16X100G,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
10783,GALL.CER.MIX FRU/CHI 25X230G,GALL.CER.MIX FRU/CHI 25X230G,false,unidad,unidad,unidades,UNIDAD,,,,,1,25,2_factores,25,,230G,25X230G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10808,CH. TL NF MELON 12X1,CH. TL NF MELON 12X1,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,1,12X1,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10811,CH. CRAZY TUTTI 30X2,CH. CRAZY TUTTI 30X2,false,unidad,unidad,unidades,UNIDAD,,,,,1,30,2_factores,30,,2,30X2,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10819,BOMBON BOB LEC.LT DIS.16X288G,BOMBON BOB LEC.LT DIS.16X288G,false,unidad,unidad,unidades,UNIDAD,,,,,1,16,2_factores,16,,288G,16X288G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10820,BOMBON COFLER BLOCK 15X20X18 G,BOMBON COFLER BLOCK 15X20X18 G,false,unidad,unidad,unidades,UNIDAD,,20,,15,1,300,3_factores,15,20,18G,15X20X18G,3f_keyword_unidad:block,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
10830,"CAR.BC SURTIDO 6X418,6 G","CAR.BC SURTIDO 6X418,6 G",false,unidad,unidad,unidades,UNIDAD,,,,,1,6,2_factores,6,,"418,6G","6X418,6G",2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10841,CHO AGUI BCO 6X15X100 GR F. ESPEC,CHO AGUI BCO 6X15X100 GR F. ESPEC,false,unidad,unidad,unidades,UNIDAD,,15,,6,1,90,3_factores,6,15,100GR,6X15X100GR,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
10842,GRANO.CHOCLO.AMAR.ENT 24X300 GR,GRANO.CHOCLO.AMAR.ENT 24X300 GR,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,300GR,24X300GR,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10848,RELLENO UNTABLE BOB 24X290 GR,RELLENO UNTABLE BOB 24X290 GR,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,290GR,24X290GR,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10851,TAB CH/MANI COF BLOC 4X16X170G,TAB CH/MANI COF BLOC 4X16X170G,false,unidad,unidad,unidades,UNIDAD,,16,,4,1,64,3_factores,4,16,170G,4X16X170G,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
10854,MOGUL CONITOS 4X1KG,MOGUL CONITOS 4X1KG,false,unidad,unidad,unidades,UNIDAD,,,,,1,4,2_factores,4,,1KG,4X1KG,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10857,MORAS MOGUL 12X500G EN POTES,MORAS MOGUL 12X500G EN POTES,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,500G,12X500G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10859,CHUP.EVOL.FEST.12X48,CHUP.EVOL.FEST.12X48,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,48,12X48,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10861,BC PERA (AL50) 12 X1L,BC PERA (AL50) 12 X1L,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,1L,12X1L,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10863,BC NARANJA/DURAZNO (AL50) 12X1L,BC NARANJA/DURAZNO (AL50) 12X1L,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,1L,12X1L,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10870,SALADIX SNACK ORIG.20X90G,SALADIX SNACK ORIG.20X90G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,90G,20X90G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10871,SALADIX SNACK CHEDAR 20X90G,SALADIX SNACK CHEDAR 20X90G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,90G,20X90G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10872,SALADIX SNACK BARBAC 20X90G,SALADIX SNACK BARBAC 20X90G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,90G,20X90G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10876,SALADIX STICKS 20X10,SALADIX STICKS 20X10,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,10,20X10,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10878,SALADIX CROSS 20X150G,SALADIX CROSS 20X150G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,150G,20X150G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10880,ALKA CHERRY 10X800G,ALKA CHERRY 10X800G,false,unidad,unidad,unidades,UNIDAD,,,,,1,10,2_factores,10,,800G,10X800G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10881,ALKA CHERRY 24X200G,ALKA CHERRY 24X200G,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,200G,24X200G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10882,ALKA MENTA 10X800G,ALKA MENTA 10X800G,false,unidad,unidad,unidades,UNIDAD,,,,,1,10,2_factores,10,,800G,10X800G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10883,ALKA STRONG 10X800G,ALKA STRONG 10X800G,false,unidad,unidad,unidades,UNIDAD,,,,,1,10,2_factores,10,,800G,10X800G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10884,ALKA ACIDO SDO 10X80,ALKA ACIDO SDO 10X80,false,unidad,unidad,unidades,UNIDAD,,,,,1,10,2_factores,10,,80,10X80,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10886,GAJITOS 36X150 G,GAJITOS 36X150 G,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,150G,36X150G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10890,COPOS DE MAIZ 44X150,COPOS DE MAIZ 44X150,false,unidad,unidad,unidades,UNIDAD,,,,,1,44,2_factores,44,,150,44X150,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10891,COPOS DE MAIZ 22X360,COPOS DE MAIZ 22X360,false,unidad,unidad,unidades,UNIDAD,,,,,1,22,2_factores,22,,360,22X360,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10914,RUMBA MINIONS 36X112,RUMBA MINIONS 36X112,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,112,36X112,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10923,CHOC. ROCKLETS 12X18,CHOC. ROCKLETS 12X18,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,18,12X18,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10930,MOGUL 50 % FRUTA 24 X 70 GRS,MOGUL 50 % FRUTA 24 X 70 GRS,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,70GRS,24X70GRS,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10932,B.TOF.AGUILA 6X959G+,B.TOF.AGUILA 6X959G+,false,unidad,unidad,unidades,UNIDAD,,,,,1,6,2_factores,6,,959G,6X959G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10934,MAST.MOGUL HW 16X700,MAST.MOGUL HW 16X700,false,unidad,unidad,unidades,UNIDAD,,,,,1,16,2_factores,16,,700,16X700,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10942,MOG.PIRATAS HW 12X12,MOG.PIRATAS HW 12X12,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,12,12X12,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10947,BOMBONCITO COFLER DD 12X200G,BOMBONCITO COFLER DD 12X200G,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,200G,12X200G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10948,PAN DULCE LATA 4X600,PAN DULCE LATA 4X600,false,unidad,unidad,unidades,UNIDAD,,,,,1,4,2_factores,4,,600,4X600,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10960,BUDIN BAGLEY SIN FTA 18X23,BUDIN BAGLEY SIN FTA 18X23,false,unidad,unidad,unidades,UNIDAD,,,,,1,18,2_factores,18,,23,18X23,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10961,BUDIN BAGLEY C/FRUT 18X230,BUDIN BAGLEY C/FRUT 18X230,false,unidad,unidad,unidades,UNIDAD,,,,,1,18,2_factores,18,,230,18X230,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10962,BUDIN C/CHOCOL.18X23,BUDIN C/CHOCOL.18X23,false,unidad,unidad,unidades,UNIDAD,,,,,1,18,2_factores,18,,23,18X23,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10963,BUDIN MARMOLA. 18X23,BUDIN MARMOLA. 18X23,false,unidad,unidad,unidades,UNIDAD,,,,,1,18,2_factores,18,,23,18X23,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10964,BUDIN C/T.LIMON 18X2,BUDIN C/T.LIMON 18X2,false,unidad,unidad,unidades,UNIDAD,,,,,1,18,2_factores,18,,2,18X2,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10974,HVO.SPIDERMAN 48X20G,HVO.SPIDERMAN 48X20G,false,unidad,unidad,unidades,UNIDAD,,,,,1,48,2_factores,48,,20G,48X20G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10975,HVO.PRINCESAS 48X20G,HVO.PRINCESAS 48X20G,false,unidad,unidad,unidades,UNIDAD,,,,,1,48,2_factores,48,,20G,48X20G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
10977,CONEJO BOB BLANCO 6X6X110GR,CONEJO BOB BLANCO 6X6X110GR,false,unidad,unidad,unidades,UNIDAD,,6,,6,1,36,3_factores,6,6,110GR,6X6X110GR,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
10998,PEPAS ARCOR 32X200G,PEPAS ARCOR 32X200G,false,unidad,unidad,unidades,UNIDAD,,,,,1,32,2_factores,32,,200G,32X200G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11000,BIZCOCHOS AZUCARAD.A 32X200G,BIZCOCHOS AZUCARAD.A 32X200G,false,unidad,unidad,unidades,UNIDAD,,,,,1,32,2_factores,32,,200G,32X200G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11001,BIZCOCHOS DE GRASA A 30X200G,BIZCOCHOS DE GRASA A 30X200G,false,unidad,unidad,unidades,UNIDAD,,,,,1,30,2_factores,30,,200G,30X200G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11002,CHO EXTRAF.60% CACAO 6X15X150 G,CHO EXTRAF.60% CACAO 6X15X150 G,false,unidad,unidad,unidades,UNIDAD,,15,,6,1,90,3_factores,6,15,150G,6X15X150G,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
11004,SALADIX SNACK ORIG.20X65G,SALADIX SNACK ORIG.20X65G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,65G,20X65G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11005,SALADIX SNACK CHEDAR 20X65G,SALADIX SNACK CHEDAR 20X65G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,65G,20X65G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11006,SALADIX SNACK BARBAC 20X65G,SALADIX SNACK BARBAC 20X65G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,65G,20X65G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11020,OBLEA BOB MINI 12X10X60G,OBLEA BOB MINI 12X10X60G,false,unidad,unidad,unidades,UNIDAD,,10,,12,1,120,3_factores,12,10,60G,12X10X60G,3f_peso_ge_50g_unidad,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
11025,CRIOLLITAS TOST.S/SA 18X200G,CRIOLLITAS TOST.S/SA 18X200G,false,unidad,unidad,unidades,UNIDAD,,,,,1,18,2_factores,18,,200G,18X200G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11027,HVO SEMIA.50% AGUIL 12X115GR,HVO SEMIA.50% AGUIL 12X115GR,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,115GR,12X115GR,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11029,AGUILA MINICHEF LECHE 32X170 G,AGUILA MINICHEF LECHE 32X170 G,false,unidad,unidad,unidades,UNIDAD,,,,,1,32,2_factores,32,,170G,32X170G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11037,BC.MULTIFRUTA (AL50) 12X500 ML,BC.MULTIFRUTA (AL50) 12X500 ML,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,500ML,12X500ML,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11038,BC NARANJA (AL50) 12X500 ML,BC NARANJA (AL50) 12X500 ML,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,500ML,12X500ML,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11039,BC MANZANA (AL50) 12X500 ML,BC MANZANA (AL50) 12X500 ML,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,500ML,12X500ML,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11053,SALADIX PIZZA NAPO 4X6X90G,SALADIX PIZZA NAPO 4X6X90G,false,unidad,unidad,unidades,UNIDAD,,6,,4,1,24,3_factores,4,6,90G,4X6X90G,3f_keyword_unidad:pizza,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
11055,SALADIX PIZZA GOURME 4X6X90G,SALADIX PIZZA GOURME 4X6X90G,false,unidad,unidad,unidades,UNIDAD,,6,,4,1,24,3_factores,4,6,90G,4X6X90G,3f_keyword_unidad:pizza,nombre_almaro_3f_unidad,alta,cargar_packing_desde_nombre,
11061,CRIOLLITAS TOST.LIGH 18X200G,CRIOLLITAS TOST.LIGH 18X200G,false,unidad,unidad,unidades,UNIDAD,,,,,1,18,2_factores,18,,200G,18X200G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11070,RUMBA HALLOWEN 36X11,RUMBA HALLOWEN 36X11,false,unidad,unidad,unidades,UNIDAD,,,,,1,36,2_factores,36,,11,36X11,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11124,BOMBONCITOS BON O BO 12X180G,BOMBONCITOS BON O BO 12X180G,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,180G,12X180G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11132,SALADIX BACONZITOS 20 X60G,SALADIX BACONZITOS 20 X60G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,60G,20X60G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11133,SALADIX PANCHITOS 20X65G,SALADIX PANCHITOS 20X65G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,65G,20X65G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11134,SALADIX PIZZITAS 20X70G,SALADIX PIZZITAS 20X70G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,70G,20X70G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11136,SALADIX BACONZITOS 44X25G,SALADIX BACONZITOS 44X25G,false,unidad,unidad,unidades,UNIDAD,,,,,1,44,2_factores,44,,25G,44X25G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11137,SALADIX PANCHITOS 44X30G,SALADIX PANCHITOS 44X30G,false,unidad,unidad,unidades,UNIDAD,,,,,1,44,2_factores,44,,30G,44X30G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11138,SALADIX PIZZITAS 44X32G,SALADIX PIZZITAS 44X32G,false,unidad,unidad,unidades,UNIDAD,,,,,1,44,2_factores,44,,32G,44X32G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
1115,B.TOFF CHOCOLATE 6X959G,B.TOFF CHOCOLATE 6X959G,false,unidad,unidad,unidades,UNIDAD,,,,,1,6,2_factores,6,,959G,6X959G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11184,POOSH.MIX.FTAL.16X27,POOSH.MIX.FTAL.16X27,false,unidad,unidad,unidades,UNIDAD,,,,,1,16,2_factores,16,,27,16X27,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11187,POOSH.TROPICAL.16X27,POOSH.TROPICAL.16X27,false,unidad,unidad,unidades,UNIDAD,,,,,1,16,2_factores,16,,27,16X27,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11206,MOGUL OJITOS 4X1KG (,MOGUL OJITOS 4X1KG (,false,unidad,unidad,unidades,UNIDAD,,,,,1,4,2_factores,4,,1KG,4X1KG,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11207,MOGUL ARAÑITAS 4X1KG,MOGUL ARAÑITAS 4X1KG,false,unidad,unidad,unidades,UNIDAD,,,,,1,4,2_factores,4,,1KG,4X1KG,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11209,CALABAZA MOGUL 12X40,CALABAZA MOGUL 12X40,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,40,12X40,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11232,GELATINA MZNA MOGUL 24X30 GR,GELATINA MZNA MOGUL 24X30 GR,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,30GR,24X30GR,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11239,ARCOR CREMA AMERICAN 20X70G,ARCOR CREMA AMERICAN 20X70G,false,unidad,unidad,unidades,UNIDAD,,,,,1,20,2_factores,20,,70G,20X70G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11241,CHUP.EVOL.FEST.12X24,CHUP.EVOL.FEST.12X24,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,24,12X24,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11242,BEB.LIMONADA.TRAD.BC 12X1L,BEB.LIMONADA.TRAD.BC 12X1L,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,1L,12X1L,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11246,BEB.LIMONADA.TRAD.12X500 ML,BEB.LIMONADA.TRAD.12X500 ML,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,500ML,12X500ML,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11248,BEB.LIMONA.MEN.JEN.BC 12X500 ML,BEB.LIMONA.MEN.JEN.BC 12X500 ML,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,500ML,12X500ML,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11249,BEB.LIMONADA.FRU.ROJO BC 12X1L,BEB.LIMONADA.FRU.ROJO BC 12X1L,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,1L,12X1L,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11250,BEB.LIMONAD.MEN.JENG 12X1L,BEB.LIMONAD.MEN.JENG 12X1L,false,unidad,unidad,unidades,UNIDAD,,,,,1,12,2_factores,12,,1L,12X1L,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11282,AZUCARADAS COCO 28X1,AZUCARADAS COCO 28X1,false,unidad,unidad,unidades,UNIDAD,,,,,1,28,2_factores,28,,1,28X1,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11287,MOGUL OSITOS 24X80G.,MOGUL OSITOS 24X80G.,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,80G,24X80G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11288,MOGUL TIBURONCITOS 24x80 grs,MOGUL TIBURONCITOS 24x80 grs,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,80GRS,24X80GRS,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11289,MOGUL FRUTALES 24X80 GRS,MOGUL FRUTALES 24X80 GRS,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,80GRS,24X80GRS,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11294,MOGUL GUSANIT.4X1KG-,MOGUL GUSANIT.4X1KG-,false,unidad,unidad,unidades,UNIDAD,,,,,1,4,2_factores,4,,1KG,4X1KG,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11339,FANTA HELADO 16X75G,FANTA HELADO 16X75G,false,unidad,unidad,unidades,UNIDAD,,,,,1,16,2_factores,16,,75G,16X75G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
11341,PALITO CINDOR 24X60G,PALITO CINDOR 24X60G,false,unidad,unidad,unidades,UNIDAD,,,,,1,24,2_factores,24,,60G,24X60G,2f_default_unidad,nombre_almaro_2f_unidad,alta,cargar_packing_desde_nombre,
