product_code,nombre_almaro,nombre_excel,um_ventas_excel,um_precio_excel,bu_un,bu_di,di_un,umv_tipo_actual,umv_tipo_propuesto,unidades_por_display_actual,unidades_por_display_propuesto,displays_por_bulto_actual,displays_por_bulto_propuesto,unidades_por_bulto_actual,unidades_por_bulto_propuesto,cantidad_minima_actual,cantidad_minima_propuesta,regla
15134,MOGUL PALOTES EXTREME LIMON Y SANDIA 12X496G,MOGUL PALOTES EXT 12X496G,DI,UN,744,12,62,display,unidad,,62,12,12,12,744,1,62,precio_UN_venta_DI
15135,MR POPS CHUPETIN FRESH 12X24X18G,CHUP MRPOP EVO FRESH 12X24X18G,DI,UN,288,12,24,display,unidad,24,24,12,12,12,288,1,24,precio_UN_venta_DI
15136,HELADO BOMBONCITO BLOCK BITES 6X180G,BITES BLOCK 6X180GRS,DI,UN,6,6,1,display,unidad,,,6,,6,6,1,1,precio_UN
15137,HELADO BOMBONCITO COFLER DULCE DE LECHE BITES 6X180G,BITES DDL 6X180GRS,DI,UN,6,6,1,display,unidad,,,6,,6,6,1,1,precio_UN
15153,VASO AGUILA ANIVERSARIO ROSA 12X5X14G,VASO AGUILA ANIVER SA 12X5X14G,DI,UN,60,12,5,display,unidad,5,5,12,12,12,60,1,5,precio_UN_venta_DI
15173,MOGUL JELLY BEANS 46X80GR,MOGUL JELLY BEANS 46X80GR,UN,UN,46,46,1,display,unidad,,,46,,46,46,1,1,precio_UN
15174,BARRA CEREAL MIX FS 36X4X33G,BARRA CEREAL MIX FS 36X4X33G,DI,UN,144,36,4,display,unidad,4,4,36,36,36,144,1,4,precio_UN_venta_DI
15187,MR POPS TERROR 24X10X12.5 G,MR POPS TERROR 24X10X12.5 G,DI,UN,240,24,10,display,unidad,10,10,24,24,24,240,1,10,precio_UN_venta_DI
15191,VASO AGUILA ANIVERSARIO NEGRO 12X5X14G,VASO AG ANIV 60%CACAO 12X5X14G,DI,UN,60,12,5,display,unidad,5,5,12,12,12,60,1,5,precio_UN_venta_DI
15197,MENTHO PLUS LATA MIX VIOLET TWIST 8X6X50GR,PAST MP VIOLET TWIST 8X6X50,UN,UN,48,8,6,display,unidad,6,6,8,8,48,48,1,1,precio_UN
15207,ROCKLETS EXTREME 12X24X20G,ROCKLETS EXTREME 12X24X20G,UN,UN,288,12,24,display,unidad,24,24,12,12,12,288,1,1,precio_UN
15208,ROCKLETS PICANTE 12X24X20G,ROCKLETS PICANTE 12X24X20G,UN,UN,288,12,24,display,unidad,24,24,12,12,12,288,1,3,precio_UN
15209,BUTTER TOFFEES LECHE 48X80G,CAR. B.TOFFEES LECHE 48X80G,DI,UN,48,48,1,display,unidad,,,48,,48,48,1,1,precio_UN
15210,BUTTER TOFFEES CHOCOLATE 48X80G,CAR. B.TOFFEES CHOC 48X80G,DI,UN,48,48,1,display,unidad,,,48,,48,48,1,1,precio_UN
15211,BUTTER TOFFEES SURTIDO 48X80G,CAR. B.TOFFEES STDO. 48X80G,DI,UN,48,48,1,display,unidad,,,48,,48,48,1,1,precio_UN
15212,CARAMELO MENTA CHOCOLATE 48X80GR,CAR. MENTA CHOCOLATE 48X80G,DI,UN,48,48,1,display,unidad,,,48,,48,48,1,1,precio_UN
15213,CARAMELO RELLENOS FRUTALES 48X80G,CCAR. RELLENOS FRUTALES 48X80G,DI,UN,48,48,1,display,unidad,,,48,,48,48,1,1,precio_UN
15214,CARAMELO RELLENOS MIEL 48X80G,CAR. RELLENOS MIEL 48X80G,DI,UN,48,48,1,display,unidad,,,48,,48,48,1,1,precio_UN
15225,MENTHO PLUS LATA MIX BERRIES 8X6X50GR,PAST MP MIX BERRIES 8X6X50G,UN,UN,48,8,6,display,unidad,6,6,8,8,48,48,1,1,precio_UN
15242,GALLETA BON O BON BAÑADA 36X76GR,BAÑADA BON O BON 36 X 76G,UN,UN,36,36,1,display,unidad,,,36,,36,36,1,1,precio_UN
15250,HELADO BARRITA AGUILA DULCE DE LECHE 8X6X34G,BARRITA AGUILA DDL 8DX6UNX34G,DI,UN,48,8,6,display,unidad,6,6,8,8,8,48,1,6,precio_UN_venta_DI
15251,HELADO BARRITA AGUILA PISTACHO 8X6X34G,BARRITA AG PISTACHO 8DX6UNX40G,DI,UN,48,8,6,display,unidad,6,6,8,8,8,48,1,6,precio_UN_venta_DI
15258,CUBANITOS LECHE 4X16X29G,CUBANITOS LECHE 4X16X29G,DI,UN,64,4,16,display,unidad,16,16,4,4,4,64,1,16,precio_UN_venta_DI
15259,CUBANITOS DARK 4X16X29G,CUBANITOS DARK 4X16X29G,DI,UN,64,4,16,display,unidad,16,16,4,4,4,64,1,16,precio_UN_venta_DI
15262,CUBANITOS AVELLANAS 4X16X29G,CUBANITOS AVELLANAS 4X16X29G,DI,UN,64,4,16,display,unidad,16,16,4,4,4,64,1,16,precio_UN_venta_DI
15263,CUBANITOS COCO 4X16X29G,CUBANITOS COCO 4X16X29G,DI,UN,64,4,16,display,unidad,16,16,4,4,64,64,1,16,precio_UN_venta_DI
15288,HELADO MOGUL EXTREME MINI 8X300G,HEL MOGUL EXTREME MINI X 20U,UN,UN,8,8,1,display,unidad,,,8,,8,8,1,1,precio_UN
15292,"BON O BON  COOKIE & CREAM 16X18X16,5GR",BOB COOKIE & CREAM 16X18X16.5G,DI,UN,288,16,18,display,unidad,18,18,16,16,288,288,1,18,precio_UN_venta_DI
15294,TRAVIATA CON PORTEÑITAS 12X3X96G,TRAVIATA C.TOQ PORTE? 12X3X96G,DI,UN,36,12,3,display,unidad,3,3,12,12,12,36,1,3,precio_UN_venta_DI
15322,CHUPETIN MR POP FRUTAL ESFERICO  625G,CHUP MR POP FRUTAL 12X625G POT,DI,UN,600,12,50,display,unidad,,50,12,12,12,600,1,50,precio_UN_venta_DI
15328,HUEVO COFLER COOKIES 12x162GR,HUEVO COFLER COOKIES 12X162G,UN,UN,12,12,1,display,unidad,,,12,,12,12,1,1,precio_UN
15329,SALADIX PAPAS ORIGINAL 20X50GR,SALADIX PAPAS ORIGINAL 20X50 G,UN,UN,20,20,1,display,unidad,,,20,,20,20,1,1,precio_UN
15331,HUEVO ARCOR MILK NENA 12X180GR,HUEVO ARCOR MILK NENA 12X180G,UN,UN,12,12,1,display,unidad,,,12,,12,12,1,1,precio_UN
15332,HUEVO ARCOR MILK NENE 12X180GR,HUEVO ARCOR MILK NENE 12X180G,UN,UN,12,12,1,display,unidad,,,12,,12,12,1,1,precio_UN
15333,FIGURA CHOCOLATE OSO BON O BON  6X12X65GR,FIG. CHOCOLAT OSO BOB 6X12X65G,UN,UN,72,6,12,display,unidad,12,12,6,6,72,72,1,1,precio_UN
15334,HUEVITO BON O BON COCO 8X60X8GR,HUEVITO BOB COCO GVTY 8X60X8G,DI,UN,480,8,60,display,unidad,60,60,8,8,480,480,1,60,precio_UN_venta_DI
15342,HUEVO ROCKLETS 12X110GR,HUEVO ROCKLETS 12X110G,UN,UN,12,12,1,display,unidad,,,12,,12,12,1,1,precio_UN
15365,BON O BON LECHE DOYPACK 10X15GR,BOM BOB LECHE 10X15G D.PACK,DI,UN,100,10,10,display,unidad,,10,10,10,100,100,1,10,precio_UN_venta_DI
15367,"MENTHO PLUS SANDIA 12X12X29,4GR","CAR. M. PLUS SANDIA 12X12X29,4 G",DI,UN,144,12,12,display,unidad,12,12,12,12,144,144,1,12,precio_UN_venta_DI
15368,"MENTHO PLUS MARACUYA 12X12X29,4GR",CAR M. PLUS MARACU 12X12X29.4G,DI,UN,144,12,12,display,unidad,12,12,12,12,144,144,1,12,precio_UN_venta_DI
15372,SERRANAS SANDW. 16X3X108G,SERRANAS SANDW. 16X3X108G,DI,UN,48,16,3,display,unidad,3,3,16,16,16,48,1,3,precio_UN_venta_DI
15382,AGUILA 70% CACO 24X24X14GR,BARR AGUILA 70%CACAO 24X24X14G,DI,UN,576,24,24,display,unidad,24,24,24,24,576,576,1,24,precio_UN_venta_DI
15383,AGUILA 60% FRAMB 10X10X70G,AGUILA 60% C/FRAMBUESA 10X10X70G,UN,UN,100,10,10,display,unidad,10,10,10,10,100,100,1,1,precio_UN
15385,AGUILA DOY PACK 70% 16X12X14G,AGUILA MIX DOYPACK 16 X 12 X 14G,DI,UN,192,16,12,display,unidad,12,12,16,16,192,192,1,12,precio_UN_venta_DI
15388,BONOBON DUBAI 16 X 18 X 16.5G,BONOBON DUBAI 16 X 18 X 16.5G,DI,UN,288,16,18,display,unidad,18,18,16,16,288,288,1,18,precio_UN_venta_DI
15391,MOGUL SANDIA EXTREME 46X80GR,MOGUL SANDIA EXTREME 46 x 80G,UN,UN,46,46,1,display,unidad,,,46,,46,46,1,1,precio_UN
15392,BON O BON SUPREME 12X8X18GR,BON O BON SUPREME 12 X 8 X 18G,DI,UN,96,12,8,display,unidad,8,8,12,12,96,96,1,8,precio_UN_venta_DI
15393,BON O BON SUPREME 3X12X36GR,BON O BON SUPRE12 X 36G,UN,UN,36,3,12,display,unidad,12,12,3,3,36,36,1,2,precio_UN
15394,MOGUL 360 PELABLE MANGO 8X20X26GR,MOGUL 360 PELABLE MGO 8X20X26G,UN,UN,160,8,20,display,unidad,20,20,8,8,160,160,1,1,precio_UN
15395,MOGUL 360 PELAB MGO. 12 X 12 X 61G,MOGUL 360 PELAB MGO. 12 X 12 X 61G,UN,UN,144,12,12,display,unidad,12,12,12,12,144,144,1,1,precio_UN
15396,MOGUL 360 PELABLE UVA 8X20X26GR,MOGUL 360 PELABLE UVA 8 X 20 X 26G,UN,UN,160,8,20,display,unidad,20,20,8,8,160,160,1,1,precio_UN
15398,MOGUL 360 CUBO MISTERIO FRUTILLA 8X20X26GR,MOGUL 360 CUBO MISTE 8 X 20 X 26G,UN,UN,160,8,20,display,unidad,20,20,8,8,160,160,1,1,precio_UN
15400,MOGUL 360 OSITO SURTIDO 4D 8X20X26GR,MOGUL 360 OSITO 4D 8 X 20 X 26G,UN,UN,160,8,20,display,unidad,20,20,8,8,160,160,1,5,precio_UN
15401,MOGUL 360 OSITO 4D 12X12X61G,MOGUL 360 OSITO 4D 12X12X61G,UN,UN,144,12,12,display,unidad,12,12,12,12,144,144,1,3,precio_UN
15404,TOPLINE SEVEN  TITTI FRUTTI 20X16X14G,CH. TL7 BUBBLE FUN 20X16X14G,DI,UN,320,20,16,display,unidad,16,16,20,20,20,320,1,16,precio_UN_venta_DI
15405,TOPLINE SEVEN STRONG 20X16X14G,CH. TL7 ATOM. STRONG 20X16X14G,DI,UN,320,20,16,display,unidad,16,16,20,20,20,320,1,16,precio_UN_venta_DI
15406,TOPLINE SEVEN X-PLOSIVE MENTA 20X16X14GR,CH. TL7 XPLOS. MINT 20X16X14G,DI,UN,320,20,16,display,unidad,16,16,20,20,320,320,1,16,precio_UN_venta_DI
15417,ROCKLETS MUNDIAL 12X24X20G,ROCKLETS MUNDIAL 12 X24X20G,UN,UN,288,12,24,display,unidad,24,24,12,12,288,288,1,1,precio_UN
15431,MTR POPS EVOL MUNDIAL 12X24X18G,MR POPS EVOL MUNDIAL 12X24X18G,DI,UN,288,12,24,display,unidad,24,24,12,12,288,288,1,24,precio_UN_venta_DI
15432,MTR POPS FRUTAL MUNDIAL 12X50UN,MR POPS FTAL MUNDIAL 12 X 50 GR,DI,UN,600,12,50,display,unidad,,50,12,12,600,600,1,50,precio_UN_venta_DI
15437,"TOPLINE ANANA EXTREME 24X20X6,7GR",TOPLINE EXT. ANANA 24X20X6.7G,DI,UN,480,24,20,display,unidad,20,20,24,24,480,480,1,20,precio_UN_venta_DI
15438,"TOPLINE SANDÍA EXTREME 24X20X6,7GR",TOPLINE EXT.SANDIA 24X20X6.7G,DI,UN,480,24,20,display,unidad,20,20,24,24,480,480,1,20,precio_UN_venta_DI
15439,"TOPLINE TUTTI FRUTTI EXTREME 24X20X6,7GR",TOPLINE EXT.T. FRUT 24X20X6.7G,DI,UN,480,24,20,display,unidad,20,20,24,24,480,480,1,20,precio_UN_venta_DI
15444,GALLETAS CHOCOLINAS RELLENAS 27X77GR,CHOCOLINAS RELL CHOC 27 X 77G,DI,UN,27,27,1,display,unidad,,,27,,27,27,1,1,precio_UN
15453,MOGUL PALOTES MUNDIAL 12X8X48G,MOGUL PALOTES MUNDIAL 12X8X48G,DI,UN,96,12,8,display,unidad,8,8,12,12,96,96,1,8,precio_UN_venta_DI
15455,Mogul Duo Mundial 12x12x30g,MOGUL DUO MUNDIAL 12X12X30G,DI,UN,96,12,8,display,unidad,12,8,12,12,144,96,1,8,precio_UN_venta_DI
15456,MOGUL CEREBRITOS PINTALENGUAS 12X12X30GR,MOGUL CEREBRO PINTAL 12x12x30GR,DI,UN,144,12,12,display,unidad,12,12,12,12,144,144,1,12,precio_UN_venta_DI
15461,MOGUL LENGUA  SANDIA EXTREME 30X60GR,LENGUA SANDIA AGRUP 30 X 8 X 60G,UN,UN,30,30,1,display,unidad,8,,30,,240,30,1,1,precio_UN
15464,TABL BOB BCA 2 ALVEOL 4 X 16 X 48G,TABL BOB BCA 2 ALVEOL 4 X 16 X 48G,UN,UN,64,4,16,display,unidad,16,16,4,4,64,64,1,1,precio_UN
15467,COFLER LECHE 2X18X140G,COFLER LECHE 2 X 18 X 140G,UN,UN,36,2,18,display,unidad,18,18,2,2,36,36,1,1,precio_UN
15468,COFLER CHOCOLINAS 2X18X140GR,COFLER CHOCOLINAS 2X18X140G,UN,UN,36,2,18,display,unidad,18,18,2,2,36,36,1,1,precio_UN
15471,COFLER AVELLANAS 2 X 18 X 140G,COFLER AVELLANAS 2 X 18 X 140G,UN,UN,36,2,18,display,unidad,18,18,2,2,36,36,1,1,precio_UN
15485,HOGAREÑAS SALVADO 12X3X185G,HOGAREÑAS SALVADO 12X3X185G,DI,UN,36,12,3,display,unidad,3,3,12,12,12,36,1,3,precio_UN_venta_DI
15503,MOGUL GUSANITOS EXTREME 6X500GR,MOGUL GUSANITOS EXTREME 6X500 G,UN,UN,6,6,1,display,unidad,,,6,,6,6,1,1,precio_UN
15504,MOGUL GUSANITOS EXTREME 46X80GR,MOGUL GUSANITOS EXTREME 46X80G,UN,UN,46,46,1,display,unidad,,,46,,46,46,1,1,precio_UN
15508,MOGUL TUBITOS MIX FRUTAL 30X70GR,TUBITO MOGUL MIX FRUTAL 30X70G,UN,UN,30,30,1,display,unidad,,,30,,30,30,1,1,precio_UN
15509,MOGUL MINI TWIST MOGUL UVA 6X500GR,MINI TWIST MOGUL UVO 6X500G,UN,UN,6,6,1,display,unidad,,,6,,6,6,1,1,precio_UN
15511,MOGUL TWIST ARCOIRIS 12X16X15GR,TWIST MOGUL ARCOIRIS 12 X 16 X 15G,DI,UN,192,12,16,display,unidad,16,16,12,12,192,192,1,16,precio_UN_venta_DI
15512,MOGUL LADRILLO  ARCOIRIS 24X100GR,LADRILLO MOGUL ARCOIRIS 24 X 100G,DI,UN,24,24,1,display,unidad,,,24,,24,24,1,1,precio_UN
15516,MOGUL J BEANS MUNDIAL 12X10X50G,JELLY BEANS MUNDIAL 12X10X50G,DI,UN,120,12,10,display,unidad,10,10,12,12,120,120,1,10,precio_UN_venta_DI
15517,POTE MOGUL TUBITOS MIX FRUTAL 6X620GR,POTE MOGUL MIX FRUTAL 6 X 620G,DI,UN,6,6,1,display,unidad,,,6,,6,6,1,1,precio_UN
15518,TOPLINE SEVEN MANDARINA 20X16X14GR,CH TL7 BLOW MAND 20X16X14,DI,UN,320,20,16,display,unidad,16,16,20,20,320,320,1,16,precio_UN_venta_DI
15519,TOPLINE SEVEN STRAWBERRY 20X16X14GR,CH. TL7 VIBR. STRAW. 20X16X14G,DI,UN,320,20,16,display,unidad,16,16,20,20,320,320,1,16,precio_UN_venta_DI
15539,MOGUL EXTREME FRUTILLAS 12X10X50GR,MOGUL  EXTREME FLLAS 12X10X50,DI,UN,120,12,10,display,unidad,10,10,12,12,120,120,1,10,precio_UN_venta_DI
15544,ROLLO MOGUL BARRIES 12X12X35G,ROLLO MOGUL BARRIES 12X12X35G,DI,UN,144,12,12,display,unidad,12,12,12,12,144,144,1,12,precio_UN_venta_DI
1693,MOGUL CEREBRITOS 12X12X30G,CEREBRITOS MOGUL  12 X12X30GRS,DI,UN,144,12,12,display,unidad,12,12,12,12,12,144,1,12,precio_UN_venta_DI
1749,MACUCAS 12X3X123G,MACUCAS 12X3X123G,DI,UN,12,12,1,display,unidad,3,,12,,12,12,1,1,precio_UN
1750,MENTHO PLUS CHERRY 12X12X30.6G,MENTHO PLUS CHERRY 12X12X30.6G,DI,UN,144,12,12,display,unidad,12,12,12,12,12,144,1,12,precio_UN_venta_DI
1751,MENTHO PLUS MENTOL 12X12X30.6G,MENTHO PLUS MENTOL 12X12X30.6G,DI,UN,144,12,12,display,unidad,12,12,12,12,12,144,1,12,precio_UN_venta_DI
1752,MENTHO PLUS STRONG 12X12X30.6 G,MENTHO PLUS STRONG 12X12X30.6 G,DI,UN,144,12,12,display,unidad,12,12,12,12,12,144,1,12,precio_UN_venta_DI
1753,MENTHO PLUS MIEL  12X12X30.6 G,MENTHO PLUS MIEL  12X12X30.6 G,DI,UN,144,12,12,display,unidad,12,12,12,12,12,144,1,12,precio_UN_venta_DI
1754,MENTHO PLUS MENTA 12X12X30.6 G,MENTHO PLUS MENTA 12X12X30.6 G,DI,UN,144,12,12,display,unidad,12,12,12,12,12,144,1,12,precio_UN_venta_DI
1759,MENTHO PLUS AGR. CHERRY 60X3X30.6 G,MENTHO PLUS AGR. CHERRY 60X3X30.6 G,DI,UN,180,60,3,display,unidad,3,3,60,60,60,180,1,3,precio_UN_venta_DI
1760,MENTHO PLUS AGR. MENTOL  30X3X30.6 G,MENTHO PLUS AGR. MENTOL  30X3X30.6 G,DI,UN,180,60,3,display,unidad,3,3,30,60,30,180,1,3,precio_UN_venta_DI
1782,CARAMELO MASTICABLE FRUTA 10X800G,CAR. MASTICABLE FRUTA 10 X 800 GRs,DI,UN,2420,10,242,display,unidad,,242,10,10,10,2420,1,242,precio_UN_venta_DI
1999,MOGUL OSITOS 12X12X30G,MOGUL OSITOS 12x12x30 GRS,DI,UN,144,12,12,display,unidad,12,12,12,12,12,144,1,12,precio_UN_venta_DI
2001,MOGUL TIBURON 12X12X30G,MOGUL TIBURON 12 x12x30 GR,DI,UN,144,12,12,display,unidad,12,12,12,12,12,144,1,12,precio_UN_venta_DI
2141,CARAMELO RODAJAS ARCOR 6X1KG,RODAJAS 6X930 G,DI,UN,1182,6,197,display,unidad,,197,6,6,6,1182,1,197,precio_UN_venta_DI
2190,BOCADITOS CABSHA 48X18X10 GRS.,BOCADITOS CABSHA 48X18X10 GRS.,DI,UN,864,48,18,display,unidad,18,18,48,48,48,864,1,18,precio_UN_venta_DI
2201,CABSHA BOCADITO LECHE 24X48X10G,BOCADITOS CABSHA  24X48X10GRS.,DI,UN,1152,24,48,display,unidad,48,48,24,24,24,1152,1,48,precio_UN_venta_DI
2232,CARAMELO FIZZ EXTREME 12X48U,CAR. LOTSA FIZZ 12X48X18.4G,DI,UN,576,12,48,display,unidad,48,48,12,12,12,576,1,48,precio_UN_venta_DI
2301,MOGUL VIBORITAS 12X12X30G,MOGUL VIBORITAS 12x12x30 G,DI,UN,144,12,12,display,unidad,12,12,12,12,12,144,1,12,precio_UN_venta_DI
2528,MR POPS CHUPETIN FRUTAL 12X50U,MISTER POPS FRUTAL 12X50 UN,DI,UN,600,12,50,display,unidad,,50,12,12,12,600,1,50,precio_UN_venta_DI
2965,CARAMELO RODAJAS  CRAZY 12X465G,CAR. RODAJAS CRAZY 12X465 G,DI,UN,1176,12,98,display,unidad,,98,12,12,12,1176,1,98,precio_UN_venta_DI
3096,MOGUL ANILLOS BOLSA 6X1KG,MOGUL ANILLOS 6X1 KG,DI,UN,6,6,1,display,unidad,,,6,,6,6,1,1,precio_UN
3269,TOPLINE SEVEN MANDARINA 36X16X14G,CH. TL 7 B. MANDAR. 36X16X14G,DI,UN,576,36,16,display,unidad,16,16,36,36,36,576,1,16,precio_UN_venta_DI
3274,ROCKLETS LENT 12X18X40G,ROCKLETS CHOCOLATE 12X18X40 GRS.,DI,UN,216,12,18,display,unidad,18,18,12,12,12,216,1,18,precio_UN_venta_DI
3442,CARAMELO BASTON VIENA 12X470G,BASTON VIENA 12 *470 GRS.,DI,UN,768,12,64,display,unidad,,64,12,12,12,768,1,64,precio_UN_venta_DI
3612,CH.TL7 ATM.STRONG 36X16X14G,CH.TL7 ATM.STRONG 36X16X14G,DI,UN,576,36,16,display,unidad,16,16,36,36,36,576,1,16,precio_UN_venta_DI
3779,GALL. CRIOLLITAS ORIGINAL 12X5X100G,GALL. CRIOLLITAS ORIGINAL 12X5X100G,DI,UN,60,12,5,display,unidad,5,5,12,12,12,60,1,5,precio_UN_venta_DI
3870,SALADIX PIZZA 8X6X30G,SALADIX PIZZA 8X6X30G,UN,UN,48,8,6,display,unidad,6,6,8,8,8,48,1,6,precio_UN
4013,TURRON OBLEA ARCOR 4X50X27G,TURRONES 4X50X25 G.,UN,UN,200,4,50,display,unidad,50,50,4,4,4,200,1,10,precio_UN
4266,ROCKLETS MINI 12X44X10G,ROCKLETS MINI 12 X 44 X 10 GRS,DI,UN,528,12,44,display,unidad,44,44,12,12,12,528,1,44,precio_UN_venta_DI
4680,MENTHO PLUS SIN AZUCAR CHERRY 12X12X26.6G,CAR.MP ZERO CHERRY 12X12X26.6 G,DI,UN,144,12,12,display,unidad,12,12,12,12,12,144,1,12,precio_UN_venta_DI
4681,MENTHO PLUS SIN AZUCAR DURAZNO 12X12X26.6G,CAR. MP. ZERO DURAZ 12X12X26.6 G,DI,UN,144,12,12,display,unidad,12,12,12,12,12,144,1,12,precio_UN_venta_DI
4682,MENTHO PLUS SIN AZUCAR MENTOL 12X12X27.3G,MENTHO PLUS S/AZUCAR MENTOL 12X12X26.6G,DI,UN,144,12,12,display,unidad,12,12,12,12,12,144,1,12,precio_UN_venta_DI
4683,MENTHO PLUS S/AZUCAR POMELO 12X12X26.6 G,MENTHO PLUS S/AZUCAR POMELO 12X12X26.6 G,DI,UN,144,12,12,display,unidad,12,12,12,12,12,144,1,12,precio_UN_venta_DI
4713,CARAMELO SAQUITOS FRUTALES  6X810G,RELLENOS FRUTALES 6X810 G,DI,UN,810,6,135,display,unidad,,135,6,6,6,810,1,135,precio_UN_venta_DI
5670,GALL. HOGAREÑA MIX CEREAL 12X3X176G,GALL. HOGAREÑA MIX CEREAL 12X3X176G,DI,UN,36,12,3,display,unidad,3,3,12,12,12,36,1,3,precio_UN_venta_DI
5871,CHICLES FLIC`S MENTA 30x14x12.6 g,CHICLES FLIC`S MENTA 30x14x12.6 g,DI,UN,420,30,14,display,unidad,14,14,30,30,30,420,1,14,precio_UN_venta_DI
5873,CHICLES FLIC`S FRUTA 30x14x12.6 g,CHICLES FLIC`S FRUTA 30x14x12.6 g,DI,UN,420,30,14,display,unidad,14,14,30,30,30,420,1,14,precio_UN_venta_DI
6020,MOGUL ROLLO 12X12X35G,ROLLO MOGUL 12X420 GRS,DI,UN,144,12,12,display,unidad,12,12,12,12,12,144,1,12,precio_UN_venta_DI
6178,MOGUL PIECITOS 12X12X30G,MOGUL PIECITOS 12 x12x30 GRS,DI,UN,144,12,12,display,unidad,12,12,12,12,12,144,1,12,precio_UN_venta_DI
6408,AGUILA TAZA BARRITA 24X24X14G,CHOC. BARRITA AGUILA 24X24X14 GR,UN,UN,576,24,24,display,unidad,24,24,24,24,24,576,1,1,precio_UN
6692,GALL. HOGAREÑAS SALVADO 10X3X176G,GALL. HOGAREÑAS SALVADO 10X3X176G,DI,UN,30,10,3,display,unidad,3,3,10,10,10,30,1,3,precio_UN_venta_DI
6901,TOPLINE FRUTA 30X20X6.7G,CHICLE TOPLINE FRUTA 30x20x6.7 g,DI,UN,600,30,20,display,unidad,20,20,30,30,30,600,1,20,precio_UN_venta_DI
6906,TOPLINE STRONG 30X20X6.70G,CHICLE TOPLINE STRONG 30x20x6.7 g,DI,UN,600,30,20,display,unidad,20,20,30,30,30,600,1,20,precio_UN_venta_DI
6907,TOPLINE DEFENSE 30X20X6.70G,CH.TOPLINE DEFENSE 30X20X6.7G,DI,UN,600,30,20,display,unidad,20,20,30,30,30,600,1,20,precio_UN_venta_DI
6934,TOPLINE SANDIA 30x20x6.70G,CHICLE TOPLINE SANDIA 30x20x6.7 g,DI,UN,600,30,20,display,unidad,20,20,30,30,30,600,1,20,precio_UN_venta_DI
7049,SERRANAS SANDWICH POR 3 16X3X112G,SERRANAS 16X3X112GR.,DI,UN,48,16,3,display,unidad,3,3,16,16,16,48,1,3,precio_UN_venta_DI
7208,GALL. OFERTA MANA 12X3X131G,GALL. OFERTA MANA 12X3X131G,UN,UN,12,12,1,display,unidad,3,,12,,12,12,1,1,precio_UN
7227,TOFI BONBON LECHE 12X32X15G,CHOC. BOMBON TOFI LECHE 12X32X15 GR,DI,UN,384,12,32,display,unidad,32,32,12,12,12,384,1,32,precio_UN_venta_DI
7390,CHUPUTIN TROMPITO 12X50X11G,CHUP. TROMPITO T. FRU 12 X 50U X 11G,DI,UN,600,12,50,display,unidad,50,50,12,12,12,600,1,50,precio_UN_venta_DI
9301,GALL. MELLIZAS 12X3X112G,GALL. MELLIZAS 12X3X112G,DI,UN,36,12,3,display,unidad,3,3,12,12,12,36,1,3,precio_UN_venta_DI
9303,GALL. AMOR 12X3X112G,GALL. AMOR 12X3X112G,DI,UN,36,12,3,display,unidad,3,3,12,12,12,36,1,3,precio_UN_venta_DI
9306,GALL. RUMBA 12X3X112G,GALL. RUMBA 12X3X112G,DI,UN,36,12,3,display,unidad,3,3,12,12,12,36,1,3,precio_UN_venta_DI
9313,GALL. SONRISA FRAMB. 12X3X118G,GALL. SONRISA FRAMB. 12X3X118G,DI,UN,36,12,3,display,unidad,3,3,12,12,12,36,1,3,precio_UN_venta_DI
9326,GALL. MERENGADAS FRUT 12X3X93G,GALL. MERENGADAS FRUT 12X3X93G,DI,UN,36,12,3,display,unidad,3,3,12,12,12,36,1,3,precio_UN_venta_DI
9399,SER CRACKERS 10X3X120G,SER CRACKERS 10X3X120G,DI,UN,10,10,1,display,unidad,3,,10,,10,10,1,1,precio_UN
9462,CRIOLLITAS POR 3 MAS GRANDES 12X3X169G,GALL. CRIOLLITAS MAS GRANDE 12X3X169G,DI,UN,12,12,1,display,unidad,3,,12,,12,12,1,1,precio_UN
9464,CRIOLLITAS POR 3 SIN SAL 12X3X169G,GALL. CRIOLLITAS SIN SAL 12X3X169G,DI,UN,36,12,3,display,unidad,3,3,12,12,12,36,1,3,precio_UN_venta_DI
9509,OPERA SIMPLE POR 4  14X220G,OPERA SIMPLE 14X220G,UN,UN,14,14,1,display,unidad,,,14,,14,14,1,1,precio_UN
9627,GALL. CRIOLLITAS LACTEADAS 10X3X118G,GALL. CRIOLLITAS LACTEADAS 10X3X118G,DI,UN,30,10,3,display,unidad,3,3,10,10,10,30,1,3,precio_UN_venta_DI
9995,GALL. SALVADO BAGLEY FIB 12X3X214G,GALL. SALVADO BAGLEY FIB 12X3X214G,DI,UN,36,12,3,display,unidad,3,3,12,12,12,36,1,3,precio_UN_venta_DI
10006,CITOS BON O BON 12X14X40 G,CITOS BON O BON 12X14X40 G,UN,DI,168,12,14,unidad,display,,14,,12,1,12,1,1,precio_DI
10055,CH. TL7 AQUA 36X16X,CH. TL7 AQUA 36X16X,DI,DI,576,36,16,unidad,display,,16,,36,1,36,1,1,precio_DI
10056,"CH.TL7 AQUA LIMONAD,,","CH.TL7 AQUA LIMONAD,,",DI,DI,576,36,16,unidad,display,,16,,36,1,36,1,1,precio_DI
10061,CH.NG.MAX.T.F.-FLLA1,CH.NG.MAX.T.F.-FLLA1,DI,DI,1440,18,80,unidad,display,,80,,18,1,18,1,1,precio_DI
